word	rank	corpus_count
delikaatselt	43786	55
antikristus	43790	55
kill-kõll	43791	55
morg	43797	55
rektor	43798	55
õhuvägi	43803	55
õlekõrs	43805	55
toredasti	43807	55
hoogsalt	43810	55
isekalt	43817	55
pollar	43822	55
pojuke	43827	55
seaduseelnõu	43829	55
kriiskav	43831	55
gaseeritud	43837	55
liiter	43858	55
punkar	43862	55
eksima	43866	55
närilised	43870	55
tsipa	43873	55
siseinfo	43876	55
humoorikas	43881	55
tüüfus	43882	55
ergas	43896	55
imemaitsev	43908	55
kopsakas	43911	55
kliitor	43914	55
ragbi	43918	55
soovitama	43928	55
pk	43930	55
kehtestama	43941	55
baieri	43948	55
nõmedik	43954	55
tarbima	43956	55
inimkuju	43957	55
kentsakas	43965	55
seikleja	43972	55
menopaus	43977	55
telemeetria	43987	55
välgunool	43988	55
nahavärv	43991	55
neuroloog	43998	55
spekulatsioon	44000	55
köhima	44004	55
praekana	44006	55
kodukootud	44010	55
moka	44012	55
pilguheit	44016	55
peenes	44022	55
tuvastamine	44059	55
südameke	44065	55
üldjoontes	44070	55
kida	44074	55
kiirustamine	44076	55
peadirektor	44083	55
välimine	44085	55
jumalasõna	44096	55
juhhuu	44103	54
päikesesüsteem	44104	54
eitama	44107	54
koorekiht	44108	54
kullaauk	44110	54
diisel	44117	54
eksisteerima	44121	54
ain	44124	54
ettevaatamatu	44125	54
trammi	44137	54
hirveliha	44149	54
palo	44159	54
süütult	44164	54
gruusia	44167	54
lahkumisavaldus	44169	54
isolatsioon	44171	54
sünnipärane	44180	54
ülekohus	44183	54
rahandus	44185	54
nimetamine	44191	54
püksata	44193	54
koloniaal	44208	54
teadvusekaotus	44213	54
nannipunn	44214	54
adjutant	44222	54
mahtuma	44235	54
paulus	44236	54
kitsarinnaline	44246	54
telefoniputka	44253	54
maalija	44254	54
usaldusisik	44259	54
teravalt	44261	54
linz	44270	54
sait	44277	54
regent	44278	54
päevavalgel	44284	54
pimekohting	44285	54
peaksi	44296	54
vaatlus	44316	54
staatiline	44322	54
sõjajumal	44326	54
põletav	44327	54
meier	44335	54
asendusõpetaja	44341	54
sessioon	44342	54
kuulsusrikas	44350	54
jalajälg	44359	54
hälvik	44378	54
käpuli	44381	54
kaheteistkümnes	44394	54
boiler	44409	54
järgimine	44418	54
arukam	44420	54
tonga	44424	54
võidukalt	44439	54
väljasuremine	44443	54
kliimaseade	44444	54
rostov	44445	54
imetegija	44451	54
lapsikult	44452	54
hõrgutav	44453	54
paljuks	44459	54
korjamine	44471	54
iluduskuninganna	44472	54
inkvisitsioon	44473	54
mõõtma	44495	54
tarn	44497	54
moodul	44507	54
hinnalisem	44510	54
kamandama	44517	54
kuivati	44518	54
katoliiklik	44525	54
tormama	44536	54
toulouse	44547	54
traditsiooniliselt	44559	54
võlli	44563	54
toiming	44568	54
viletsalt	44570	54
värvatu	44573	54
markiis	44590	54
musjöö	44593	54
mädamuna	44598	54
mõõdukas	44600	54
klump	44614	54
kehaline	44618	54
haarav	44620	54
ühiselamu	44630	54
nõmedalt	44634	54
rajatis	44635	54
leena	44638	54
oslo	44649	54
monopol	44651	54
kükloop	44654	54
üleüldine	44656	54
ahvatlevalt	44662	54
põrn	44663	54
töövestlus	44671	54
rutemini	44672	54
rebimine	44675	54
tõestusmaterjal	44677	54
saadanas	44679	54
raudürt	44684	54
julmem	44688	54
lõunapaus	44693	54
arvatav	44694	54
mässuline	44697	54
korrespondent	44699	54
saeveski	44702	54
blankett	44706	54
altar	44709	54
kolmeaastane	44725	53
sadakond	44727	53
alustala	44730	53
surmasuus	44738	53
veenvam	44743	53
keskkonnakaitse	44745	53
tihedam	44749	53
surmtõsine	44751	53
abivahend	44752	53
suuline	44765	53
keeruliselt	44770	53
põhjendamatu	44774	53
endistviisi	44777	53
rääkija	44778	53
kõrtsmik	44781	53
põhjapoolus	44782	53
vürstinna	44791	53
surmkindel	44792	53
reast	44818	53
essex	44839	53
ajavahe	44843	53
pisargaas	44844	53
via	44849	53
instinktiivselt	44851	53
päevatöö	44863	53
harpüia	44888	53
marmor	44898	53
nostalgia	44907	53
narkoparun	44908	53
väidetav	44913	53
mitmekesisus	44914	53
usaldusväärsem	44916	53
lõhnataju	44935	53
veos	44938	53
peainsener	44940	53
ärinaine	44941	53
loendur	44948	53
kanaarilind	44954	53
lõkkele	44960	53
rumalaim	44961	53
kontrollitav	44971	53
eripära	44975	53
haihtuma	44976	53
jututeema	44977	53
orbiit	44984	53
minuvanune	44985	53
kiirtoit	44986	53
heategevuslik	44995	53
pats	44998	53
mõnusasti	45012	53
ut	45013	53
võimendi	45016	53
bristol	45021	53
süvakosmos	45026	53
taksoraha	45028	53
väsimatu	45037	53
mma	45039	53
purikas	45041	53
tormine	45045	53
nottingham	45048	53
diakon	45049	53
abimees	45051	53
täiendama	45053	53
libisema	45056	53
õmblus	45057	53
filee	45063	53
vihmane	45080	53
ruumikas	45082	53
kõneleja	45085	53
hobusesaba	45088	53
toapoiss	45090	53
kogenum	45091	53
vallutamine	45094	53
sõnakuulmatu	45096	53
maalikunstnik	45097	53
ida-india	45099	53
subjektiivne	45100	53
kategooriliselt	45102	53
kahekaupa	45103	53
vajaka	45111	53
tõstmine	45118	53
satikas	45122	53
sammuke	45136	53
kolmekas	45149	53
kutsel	45156	53
naljanina	45159	53
tõrje	45160	53
vesta	45168	53
kauaoodatud	45180	53
haletsusest	45183	53
maaomanik	45189	53
aegamisi	45192	53
hõljuk	45201	53
salakaubavedaja	45202	53
bern	45211	53
manner	45212	53
kõrs	45213	53
nägusam	45215	53
plutoonium	45233	53
esmasündinu	45242	53
lahkesti	45243	53
vanadus	45248	53
vastukaja	45249	53
täiuslikum	45255	53
küllastunud	45259	53
põhja-carolina	45262	53
personaalselt	45270	53
nõder	45273	53
vanaonu	45278	53
kroonprints	45279	53
esilinastus	45281	53
justiitsminister	45285	53
abieluettepanek	45295	53
kukepea	45300	53
klausel	45305	53
veli	45311	53
osman	45316	53
poissmeesteõhtu	45317	53
üksjagu	45320	53
itsitama	45325	53
arstlik	45337	53
ekspertiis	45345	53
kalevi	45347	52
talvine	45350	52
sõjavang	45353	52
põllumajandus	45355	52
hundu	45358	52
värbamine	45361	52
sõimama	45364	52
ääretu	45367	52
noos	45369	52
raskusjõud	45370	52
toide	45373	52
riigikassa	45374	52
allalaadimine	45377	52
vahitorn	45380	52
funk	45392	52
kullatud	45398	52
kavalus	45400	52
vanatoi	45406	52
alalõpmata	45410	52
vehkima	45412	52
kube	45426	52
asemik	45427	52
helsingi	45428	52
tabu	45448	52
eliksiir	45451	52
trend	45464	52
wichita	45468	52
täiendav	45470	52
koreograaf	45472	52
paganlik	45481	52
peeretus	45492	52
horisont	45494	52
aime	45497	52
taskurätt	45499	52
purupurjus	45507	52
eufooria	45508	52
sõnaraamat	45514	52
nsvl	45532	52
toimetamine	45535	52
kenakene	45536	52
vöör	45538	52
aphrodite	45546	52
põhine	45549	52
ropsima	45550	52
mürsk	45559	52
sen	45560	52
piiluma	45563	52
jalutuskepp	45564	52
komisjonitasu	45579	52
kõrgune	45580	52
ihaldusväärne	45587	52
elujõuline	45588	52
viil	45589	52
ü	45593	52
päikesevarjutus	45594	52
alandamine	45595	52
sõbrapäev	45598	52
maitsema	45604	52
osavõtt	45607	52
kaif	45615	52
sohipoeg	45630	52
ap	45633	52
allahinnatud	45641	52
largo	45648	52
mürgitus	45656	52
keskendus	45660	52
apsakas	45667	52
grammofon	45671	52
laialdaselt	45679	52
tihedus	45682	52
kasuvend	45683	52
marmelaad	45687	52
parm	45691	52
pulmapidu	45698	52
cannes	45711	52
laulev	45722	52
puhastustuli	45733	52
kõrvalseisja	45735	52
atleet	45736	52
stabiilselt	45737	52
ägedam	45753	52
taks	45759	52
palumine	45764	52
pooletoobine	45776	52
lakei	45777	52
südamerütm	45778	52
jõllitama	45781	52
hädakutsung	45786	52
talutav	45788	52
klaverimängija	45789	52
õline	45791	52
lõhnama	45797	52
isehakanu	45802	52
personaalne	45804	52
kauaaegne	45807	52
oles	45818	52
delikatess	45832	52
jäämägi	45837	52
tööstuslik	45849	52
kulm	45859	52
sõbralikum	45863	52
soovitavalt	45866	52
jämedalt	45901	52
optimism	45905	52
raporteerima	45909	52
avanema	45914	52
küna	45924	52
meiepoolne	45928	52
ülekuulaja	45929	52
naga	45933	52
bodi	45940	52
põrutav	45970	51
aristokraat	45983	51
öösärk	45985	51
boise	45992	51
informeerima	45993	51
nelik	45996	51
piinlikult	45999	51
matkaauto	46002	51
ärkvele	46014	51
õnnenumber	46016	51
puhastaja	46019	51
mäekuru	46027	51
kuurort	46032	51
timo	46041	51
vaheldumisi	46048	51
lacrosse	46053	51
hilisem	46058	51
peksupoiss	46061	51
intiimsus	46063	51
jaaguar	46065	51
küsimärk	46069	51
lumesadu	46073	51
hoorapurikas	46085	51
olympia	46088	51
varss	46117	51
ignoreerima	46119	51
kuidagiviisi	46127	51
illegaal	46130	51
telik	46133	51
peakontor	46137	51
täitsamees	46138	51
kohtumõistja	46144	51
koostöövalmis	46147	51
uutmoodi	46156	51
põrandaalune	46169	51
den	46178	51
autopesula	46179	51
nabanöör	46191	51
louisville	46192	51
jumalapärast	46196	51
reeturlik	46197	51
vahetuskaup	46200	51
poolehoid	46202	51
kampsunid	46211	51
tuttuus	46216	51
munand	46218	51
make-up	46219	51
mõtleja	46223	51
maamees	46230	51
hukkunu	46232	51
läbimatu	46243	51
ahastuses	46244	51
arendaja	46245	51
matsi	46247	51
salisbury	46249	51
flip	46263	51
navigatsioon	46274	51
kannibal	46278	51
tegutsev	46291	51
lk	46299	51
konstruktsioon	46304	51
eraisik	46307	51
jordaania	46310	51
kosilane	46313	51
koondama	46314	51
öäk	46322	51
virg	46325	51
lõpmata	46326	51
vähetõenäoline	46327	51
esi	46329	51
pooma	46336	51
mali	46337	51
koks	46339	51
rabe	46344	51
signatuur	46362	51
istuli	46365	51
märgistus	46367	51
jutupaunik	46376	51
saiake	46395	51
sõps	46405	51
lutz	46429	51
mõlk	46430	51
karussell	46431	51
valdkond	46434	51
brigaadikindral	46445	51
sisustus	46463	51
stringid	46473	51
anekdoot	46475	51
külastamine	46476	51
mõistmatu	46479	51
okkaline	46484	51
vaeselt	46485	51
kultuurne	46487	51
külluslik	46494	51
koeratoit	46496	51
vaarisa	46498	51
sõltus	46508	51
groteskne	46515	51
geniaalsus	46520	51
vihmasadu	46526	51
lörri	46527	51
jump	46539	51
vendlus	46545	51
küpsetamine	46546	51
mobiililevi	46549	51
nimesilt	46552	51
õhkima	46555	51
alakeha	46556	51
ajend	46573	51
kohtuarst	46587	50
hierarhia	46589	50
abistaja	46590	50
kraapima	46594	50
kärpima	46600	50
bismarck	46601	50
fotoaparaat	46607	50
chai	46608	50
heitlus	46616	50
march	46637	50
toom	46642	50
sebima	46644	50
kortermaja	46651	50
fakk	46656	50
õhkutõus	46659	50
vandumine	46660	50
teadustöö	46663	50
öörahu	46671	50
õrritaja	46681	50
verekaotus	46685	50
arvustus	46689	50
kaasus	46703	50
kurguni	46710	50
üksildus	46715	50
vastumeelt	46717	50
laoruum	46726	50
värvus	46728	50
juhtmevaba	46730	50
suremus	46731	50
ülemaailmselt	46733	50
perekonnaliige	46735	50
amb	46745	50
häkkima	46752	50
radikaalselt	46760	50
intelligentsus	46765	50
riim	46767	50
põgenemisplaan	46771	50
vahepealne	46779	50
räbal	46782	50
embrüo	46784	50
imelihtne	46787	50
karismaatiline	46788	50
kõrgtehnoloogiline	46794	50
esiisa	46797	50
ebausaldusväärne	46798	50
tähtpäev	46799	50
hingetoru	46801	50
kaudne	46808	50
vähkkasvaja	46810	50
tekitamine	46811	50
geim	46812	50
lääts	46816	50
paksus	46827	50
hooletult	46829	50
väänama	46832	50
eelajalooline	46836	50
omapära	46842	50
paavian	46856	50
siin-seal	46857	50
üürike	46861	50
kullakaevandus	46869	50
heledam	46870	50
argentina	46884	50
mõrvama	46890	50
hingamisteed	46895	50
tõmbenumber	46906	50
saam	46912	50
baptist	46913	50
kulg	46920	50
masinaruum	46924	50
kirjutatu	46925	50
amelema	46933	50
nägupidi	46935	50
koolibuss	46940	50
vettpidav	46942	50
preeria	46943	50
iseenese	46944	50
tundmatus	46946	50
häireolukord	46951	50
raviarst	46964	50
mersu	46966	50
tähestik	46967	50
kipu	46974	50
kirjavahetus	46984	50
oletatavalt	46986	50
klamüüdia	46988	50
ilueedi	46998	50
vääralt	46999	50
koljat	47000	50
rüselus	47001	50
kvalifikatsioon	47006	50
pühalik	47008	50
vingerpuss	47010	50
olulisim	47011	50
omatehtud	47018	50
koletislik	47027	50
grantham	47031	50
pornostaar	47040	50
peituma	47042	50
kohanemine	47056	50
laup	47059	50
käed-jalad	47066	50
lehtla	47082	50
oaas	47087	50
hõlpsasti	47088	50
kaevus	47090	50
harakiri	47092	50
avali	47094	50
karavan	47112	50
piison	47114	50
esiosa	47116	50
ülepea	47122	50
cheddar	47123	50
robootika	47125	50
rahe	47127	50
kt	47135	50
spiritus	47146	50
konduktor	47150	50
šeff	47156	50
keskosa	47160	50
uu	47161	50
viis-kuus	47164	50
veritasu	47165	50
julgustama	47189	50
gestapo	47192	50
tiksuma	47195	50
alkeemik	47197	50
kujutelm	47205	50
ets	47209	50
kõrgliiga	47212	50
nukumeister	47217	50
koerasitt	47226	49
lämbumine	47232	49
suguhaigus	47236	49
telesaade	47242	49
aint	47254	49
nõrgalt	47263	49
killast	47264	49
piiramisrõngas	47265	49
bankett	47266	49
cornwall	47273	49
veendumus	47276	49
oü	47278	49
kontrollimatult	47279	49
advokaadibüroo	47290	49
isikukood	47291	49
töötlema	47292	49
musikaalne	47299	49
mp	47300	49
käsipidur	47301	49
eeskiri	47305	49
inimlikum	47307	49
ata	47308	49
arendus	47316	49
kalamari	47327	49
nurisünnitus	47331	49
taotlema	47341	49
some	47342	49
hongkong	47346	49
manni	47349	49
revolutsionäär	47356	49
peeretama	47363	49
vuih	47365	49
tasakaalustatud	47367	49
sooritus	47373	49
plaadimängija	47374	49
telefonitoru	47382	49
psühhootiline	47383	49
lämbuma	47384	49
ar	47397	49
allumatus	47399	49
suge	47406	49
eelarvamus	47408	49
topless	47410	49
chevalier	47411	49
väsimatult	47416	49
fui	47418	49
hajus	47427	49
logiraamat	47433	49
alberta	47447	49
varjutus	47448	49
paarituma	47450	49
menu	47456	49
lihtsus	47463	49
mässa	47468	49
plahvatusohtlik	47477	49
karistamine	47481	49
baaslaev	47489	49
hää	47490	49
kultuuriline	47498	49
alusetu	47499	49
heategevusüritus	47501	49
depressiivne	47507	49
konsulaat	47516	49
polk	47525	49
pöördumine	47531	49
sidumine	47535	49
nsv	47544	49
susi	47551	49
kolonn	47556	49
casablanca	47565	49
toitev	47566	49
muhe	47588	49
jeruusalemm	47591	49
sülekoer	47595	49
sulatõsi	47596	49
erk	47617	49
suflee	47618	49
treenimine	47622	49
harjumatu	47628	49
tänulikkus	47631	49
tuumasõda	47639	49
süsinik	47642	49
hiroshima	47653	49
lyon	47654	49
tumeaine	47678	49
näotu	47680	49
tervishoid	47681	49
negatiivselt	47688	49
filantroop	47690	49
surmatunnistus	47699	49
murrang	47700	49
kottpime	47701	49
õppused	47706	49
mälestusmärk	47714	49
sasipundar	47731	49
lugemata	47732	49
kirjutuslaud	47734	49
lahusolek	47741	49
valitsusaeg	47746	49
nektar	47747	49
hiigel	47751	49
vastikus	47753	49
vaigistama	47755	49
tilgake	47773	49
ketist	47777	49
traaklane	47778	49
igapäeva	47794	49
tarakan	47801	49
kaitsepühak	47805	49
kohusetäitja	47810	49
silmanägemine	47811	49
guatemala	47813	49
jumalakartlik	47814	49
läbimõõt	47816	49
mustand	47824	49
kiusama	47836	49
apostel	47841	49
tekstuur	47843	49
kirgas	47869	48
vms	47871	48
hokimängija	47874	48
küngas	47881	48
relee	47885	48
fresno	47893	48
produktiivne	47895	48
osakonnajuhataja	47907	48
kausitäis	47915	48
kuldraha	47918	48
marutaud	47939	48
tuleohtlik	47944	48
eraldus	47947	48
puhkepaus	47954	48
charleston	47956	48
boon	47957	48
nähe	47960	48
